source_name	source_type	source_id	target_name	target_type	target_id	relation_type	resource
ethinylestradiol	Compound	DrugBank:DB00977	Hot flushes	Disease	UMLS:C0600142	RepoDB::therapeutic::Compound:Disease	RepoDB
ethinylestradiol	Compound	DrugBank:DB00977	Acne Vulgaris	Disease	UMLS:C0001144	RepoDB::therapeutic::Compound:Disease	RepoDB
ethinylestradiol	Compound	DrugBank:DB00977	Osteoporosis, Postmenopausal	Disease	UMLS:C0029458	RepoDB::therapeutic::Compound:Disease	RepoDB
ethinylestradiol	Compound	DrugBank:DB00977	Dysmenorrhea	Disease	UMLS:C0013390	RepoDB::therapeutic::Compound:Disease	RepoDB
ethinylestradiol	Compound	DrugBank:DB00977	Atrophic Vaginitis	Disease	UMLS:C0221392	RepoDB::therapeutic::Compound:Disease	RepoDB
ethionamide	Compound	DrugBank:DB00609	Acute tuberculosis	Disease	UMLS:C0275959	RepoDB::therapeutic::Compound:Disease	RepoDB
ethionamide	Compound	DrugBank:DB00609	Pulmonary Mycobacterium avium complex infection	Disease	UMLS:C2733595	RepoDB::therapeutic::Compound:Disease	RepoDB
ethionamide	Compound	DrugBank:DB00609	Tuberculosis, Pulmonary	Disease	UMLS:C0041327	RepoDB::therapeutic::Compound:Disease	RepoDB
ethosuximide	Compound	DrugBank:DB00593	Absence Epilepsy	Disease	UMLS:C0014553	RepoDB::therapeutic::Compound:Disease	RepoDB
ethotoin	Compound	DrugBank:DB00754	Tonic-Clonic Epilepsy	Disease	UMLS:C0014549	RepoDB::therapeutic::Compound:Disease	RepoDB
ethotoin	Compound	DrugBank:DB00754	Epilepsy characterized by intractable complex partial seizures	Disease	UMLS:C2711653	RepoDB::therapeutic::Compound:Disease	RepoDB
ethyl loflazepate	Compound	DrugBank:DB01545	Anxiety	Disease	UMLS:C0003467	RepoDB::therapeutic::Compound:Disease	RepoDB
ethyl loflazepate	Compound	DrugBank:DB01545	Depressive disorder	Disease	UMLS:C0011581	RepoDB::therapeutic::Compound:Disease	RepoDB
etidronic acid	Compound	DrugBank:DB01077	Osteitis Deformans	Disease	UMLS:C0029401	RepoDB::therapeutic::Compound:Disease	RepoDB
etidronic acid	Compound	DrugBank:DB01077	Humoral hypercalcemia of malignancy (disorder)	Disease	UMLS:C0149911	RepoDB::therapeutic::Compound:Disease	RepoDB
etidronic acid	Compound	DrugBank:DB01077	Heterotopic Ossification	Disease	UMLS:C0029396	RepoDB::therapeutic::Compound:Disease	RepoDB
etizolam	Compound	DrugBank:DB09166	Anxiety	Disease	UMLS:C0003467	RepoDB::therapeutic::Compound:Disease	RepoDB
etodolac	Compound	DrugBank:DB00749	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
etodolac	Compound	DrugBank:DB00749	Degenerative polyarthritis	Disease	UMLS:C0029408	RepoDB::therapeutic::Compound:Disease	RepoDB
etodolac	Compound	DrugBank:DB00749	Juvenile arthritis	Disease	UMLS:C3495559	RepoDB::therapeutic::Compound:Disease	RepoDB
etodolac	Compound	DrugBank:DB00749	Rheumatoid Arthritis	Disease	UMLS:C0003873	RepoDB::therapeutic::Compound:Disease	RepoDB
etoposide	Compound	DrugBank:DB00773	Small cell carcinoma of lung	Disease	UMLS:C0149925	RepoDB::therapeutic::Compound:Disease	RepoDB
etoposide	Compound	DrugBank:DB00773	Malignant neoplasm of testis	Disease	UMLS:C0153594	RepoDB::therapeutic::Compound:Disease	RepoDB
etravirine	Compound	DrugBank:DB06414	HIV Infections	Disease	UMLS:C0019693	RepoDB::therapeutic::Compound:Disease	RepoDB
etretinate	Compound	DrugBank:DB00926	Psoriasis	Disease	UMLS:C0033860	RepoDB::therapeutic::Compound:Disease	RepoDB
etretinate	Compound	DrugBank:DB00459	Psoriasis	Disease	UMLS:C0033860	RepoDB::therapeutic::Compound:Disease	RepoDB
everolimus	Compound	DrugBank:DB01590	Angiomyolipoma of kidney	Disease	UMLS:C0241961	RepoDB::therapeutic::Compound:Disease	RepoDB
everolimus	Compound	DrugBank:DB01590	Breast Carcinoma	Disease	UMLS:C0678222	RepoDB::therapeutic::Compound:Disease	RepoDB
everolimus	Compound	DrugBank:DB01590	Hormone receptor positive malignant neoplasm of breast	Disease	UMLS:C1562029	RepoDB::therapeutic::Compound:Disease	RepoDB
everolimus	Compound	DrugBank:DB01590	Neuroendocrine tumor of pancreas	Disease	UMLS:C4305467	RepoDB::therapeutic::Compound:Disease	RepoDB
everolimus	Compound	DrugBank:DB01590	Renal Cell Carcinoma	Disease	UMLS:C0007134	RepoDB::therapeutic::Compound:Disease	RepoDB
everolimus	Compound	DrugBank:DB01590	Tuberous Sclerosis	Disease	UMLS:C0041341	RepoDB::therapeutic::Compound:Disease	RepoDB
alendronic acid	Compound	DrugBank:DB00630	Osteoporosis, Postmenopausal	Disease	UMLS:C0029458	RepoDB::therapeutic::Compound:Disease	RepoDB
alendronic acid	Compound	DrugBank:DB00630	Osteitis Deformans	Disease	UMLS:C0029401	RepoDB::therapeutic::Compound:Disease	RepoDB
exemestane	Compound	DrugBank:DB00990	Hormone receptor positive malignant neoplasm of breast	Disease	UMLS:C1562029	RepoDB::therapeutic::Compound:Disease	RepoDB
ezetimibe	Compound	DrugBank:DB00973	Hyperlipidemia, Familial Combined	Disease	UMLS:C0020474	RepoDB::therapeutic::Compound:Disease	RepoDB
ezetimibe	Compound	DrugBank:DB00973	Homozygous Familial Hypercholesterolemia	Disease	UMLS:C0342881	RepoDB::therapeutic::Compound:Disease	RepoDB
ezetimibe	Compound	DrugBank:DB00973	Hypercholesterolemia	Disease	UMLS:C0020443	RepoDB::therapeutic::Compound:Disease	RepoDB
ezetimibe	Compound	DrugBank:DB00973	Familial hypercholesterolemia - heterozygous	Disease	UMLS:C0342882	RepoDB::therapeutic::Compound:Disease	RepoDB
ezetimibe	Compound	DrugBank:DB00973	Hyperlipidemia	Disease	UMLS:C0020473	RepoDB::therapeutic::Compound:Disease	RepoDB
ezetimibe	Compound	DrugBank:DB00973	Sitosterolemia	Disease	UMLS:C0342907	RepoDB::therapeutic::Compound:Disease	RepoDB
famciclovir	Compound	DrugBank:DB00426	Herpes zoster disease	Disease	UMLS:C0019360	RepoDB::therapeutic::Compound:Disease	RepoDB
famciclovir	Compound	DrugBank:DB00426	Recurrent genital herpes simplex	Disease	UMLS:C1274323	RepoDB::therapeutic::Compound:Disease	RepoDB
famciclovir	Compound	DrugBank:DB00426	Recurrent herpes simplex labialis	Disease	UMLS:C1274321	RepoDB::therapeutic::Compound:Disease	RepoDB
famciclovir	Compound	DrugBank:DB00426	Herpes simplex infection	Disease	UMLS:C0019348	RepoDB::therapeutic::Compound:Disease	RepoDB
famotidine	Compound	DrugBank:DB00927	Peptic Esophagitis	Disease	UMLS:C0014869	RepoDB::therapeutic::Compound:Disease	RepoDB
famotidine	Compound	DrugBank:DB00927	Duodenal Ulcer	Disease	UMLS:C0013295	RepoDB::therapeutic::Compound:Disease	RepoDB
famotidine	Compound	DrugBank:DB00927	Zollinger-Ellison syndrome	Disease	UMLS:C0043515	RepoDB::therapeutic::Compound:Disease	RepoDB
famotidine	Compound	DrugBank:DB00927	Dyspepsia	Disease	UMLS:C0013395	RepoDB::therapeutic::Compound:Disease	RepoDB
famotidine	Compound	DrugBank:DB00927	Heartburn	Disease	UMLS:C0018834	RepoDB::therapeutic::Compound:Disease	RepoDB
famotidine	Compound	DrugBank:DB00927	Erosive esophagitis	Disease	UMLS:C0267055	RepoDB::therapeutic::Compound:Disease	RepoDB
famotidine	Compound	DrugBank:DB00927	Gastric ulcer	Disease	UMLS:C0038358	RepoDB::therapeutic::Compound:Disease	RepoDB
famotidine	Compound	DrugBank:DB00927	Gastroesophageal reflux disease	Disease	UMLS:C0017168	RepoDB::therapeutic::Compound:Disease	RepoDB
faropenem	Compound	DrugBank:DB12190	Skin Diseases, Bacterial	Disease	UMLS:C0162627	RepoDB::therapeutic::Compound:Disease	RepoDB
faropenem	Compound	DrugBank:DB12190	Respiratory Tract Infections	Disease	UMLS:C0035243	RepoDB::therapeutic::Compound:Disease	RepoDB
fasudil	Compound	DrugBank:DB08162	Cerebral Ischemia	Disease	UMLS:C0917798	RepoDB::therapeutic::Compound:Disease	RepoDB
fasudil	Compound	DrugBank:DB08162	Cerebral Vasospasm	Disease	UMLS:C0265110	RepoDB::therapeutic::Compound:Disease	RepoDB
febuxostat	Compound	DrugBank:DB04854	Hyperuricemia	Disease	UMLS:C0740394	RepoDB::therapeutic::Compound:Disease	RepoDB
felbamate	Compound	DrugBank:DB00949	Simple Partial Seizures	Disease	UMLS:C0234974	RepoDB::therapeutic::Compound:Disease	RepoDB
felbamate	Compound	DrugBank:DB00949	Lennox-Gastaut syndrome	Disease	UMLS:C0238111	RepoDB::therapeutic::Compound:Disease	RepoDB
felbamate	Compound	DrugBank:DB00949	Epilepsy	Disease	UMLS:C0014544	RepoDB::therapeutic::Compound:Disease	RepoDB
felbinac	Compound	DrugBank:DB07477	Degenerative polyarthritis	Disease	UMLS:C0029408	RepoDB::therapeutic::Compound:Disease	RepoDB
felbinac	Compound	DrugBank:DB07477	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
felodipine	Compound	DrugBank:DB01023	Hypertensive disease	Disease	UMLS:C0020538	RepoDB::therapeutic::Compound:Disease	RepoDB
fendiline	Compound	DrugBank:DB08980	Myocardial Ischemia	Disease	UMLS:C0151744	RepoDB::therapeutic::Compound:Disease	RepoDB
alfuzosin	Compound	DrugBank:DB00346	Prostatic Hypertrophy	Disease	UMLS:C1739363	RepoDB::therapeutic::Compound:Disease	RepoDB
fenfluramine	Compound	DrugBank:DB00574	Obesity	Disease	UMLS:C0028754	RepoDB::therapeutic::Compound:Disease	RepoDB
fenofibrate	Compound	DrugBank:DB01039	Hypercholesterolemia	Disease	UMLS:C0020443	RepoDB::therapeutic::Compound:Disease	RepoDB
fenofibrate	Compound	DrugBank:DB01039	Hyperlipidemia	Disease	UMLS:C0020473	RepoDB::therapeutic::Compound:Disease	RepoDB
fenofibrate	Compound	DrugBank:DB01039	Hypertriglyceridemia	Disease	UMLS:C0020557	RepoDB::therapeutic::Compound:Disease	RepoDB
fenofibrate	Compound	DrugBank:DB01039	Hyperlipidemia, Familial Combined	Disease	UMLS:C0020474	RepoDB::therapeutic::Compound:Disease	RepoDB
fenofibrate	Compound	DrugBank:DB01039	Hypoalphalipoproteinemias	Disease	UMLS:C0473527	RepoDB::therapeutic::Compound:Disease	RepoDB
fenofibrate	Compound	DrugBank:DB01039	Familial hypercholesterolemia - heterozygous	Disease	UMLS:C0342882	RepoDB::therapeutic::Compound:Disease	RepoDB
fenoldopam	Compound	DrugBank:DB00800	Hypertensive urgency	Disease	UMLS:C0745138	RepoDB::therapeutic::Compound:Disease	RepoDB
fenoldopam	Compound	DrugBank:DB00800	Malignant essential hypertension	Disease	UMLS:C0024588	RepoDB::therapeutic::Compound:Disease	RepoDB
fenoprofen	Compound	DrugBank:DB00573	Rheumatoid Arthritis	Disease	UMLS:C0003873	RepoDB::therapeutic::Compound:Disease	RepoDB
fenoprofen	Compound	DrugBank:DB00573	Degenerative polyarthritis	Disease	UMLS:C0029408	RepoDB::therapeutic::Compound:Disease	RepoDB
fenoprofen	Compound	DrugBank:DB00573	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
fenproporex	Compound	DrugBank:DB01550	Obesity	Disease	UMLS:C0028754	RepoDB::therapeutic::Compound:Disease	RepoDB
fentanyl	Compound	DrugBank:DB00813	Postoperative Pain, Acute	Disease	UMLS:C2215257	RepoDB::therapeutic::Compound:Disease	RepoDB
fentanyl	Compound	DrugBank:DB00813	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
fentanyl	Compound	DrugBank:DB00813	Breakthrough cancer pain	Disease	UMLS:C2721580	RepoDB::therapeutic::Compound:Disease	RepoDB
fentiazac	Compound	DrugBank:DB13217	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
fenticonazole	Compound	DrugBank:DB13434	Candidiasis, Vulvovaginal	Disease	UMLS:C0700345	RepoDB::therapeutic::Compound:Disease	RepoDB
fexofenadine	Compound	DrugBank:DB00950	Chronic Spontaneous Urticaria	Disease	UMLS:C0578870	RepoDB::therapeutic::Compound:Disease	RepoDB
fexofenadine	Compound	DrugBank:DB00950	Hay fever	Disease	UMLS:C0018621	RepoDB::therapeutic::Compound:Disease	RepoDB
fexofenadine	Compound	DrugBank:DB00950	Allergic Conjunctivitis	Disease	UMLS:C0009766	RepoDB::therapeutic::Compound:Disease	RepoDB
fexofenadine	Compound	DrugBank:DB00950	Allergic rhinitis (disorder)	Disease	UMLS:C2607914	RepoDB::therapeutic::Compound:Disease	RepoDB
fexofenadine	Compound	DrugBank:DB00950	Sneezing	Disease	UMLS:C0037383	RepoDB::therapeutic::Compound:Disease	RepoDB
finasteride	Compound	DrugBank:DB01216	Prostatic Hypertrophy	Disease	UMLS:C1739363	RepoDB::therapeutic::Compound:Disease	RepoDB
flavoxate	Compound	DrugBank:DB01148	Urgency of micturition	Disease	UMLS:C0085606	RepoDB::therapeutic::Compound:Disease	RepoDB
flavoxate	Compound	DrugBank:DB01148	Nocturia	Disease	UMLS:C0028734	RepoDB::therapeutic::Compound:Disease	RepoDB
flavoxate	Compound	DrugBank:DB01148	Urinary Incontinence	Disease	UMLS:C0042024	RepoDB::therapeutic::Compound:Disease	RepoDB
flavoxate	Compound	DrugBank:DB01148	Suprapubic pain	Disease	UMLS:C0241310	RepoDB::therapeutic::Compound:Disease	RepoDB
flavoxate	Compound	DrugBank:DB01148	Dysuria	Disease	UMLS:C0013428	RepoDB::therapeutic::Compound:Disease	RepoDB
flecainide	Compound	DrugBank:DB01195	Atrial Fibrillation	Disease	UMLS:C0004238	RepoDB::therapeutic::Compound:Disease	RepoDB
flecainide	Compound	DrugBank:DB01195	Paroxysmal atrial flutter	Disease	UMLS:C0741292	RepoDB::therapeutic::Compound:Disease	RepoDB
flecainide	Compound	DrugBank:DB01195	Paroxysmal atrial fibrillation	Disease	UMLS:C0235480	RepoDB::therapeutic::Compound:Disease	RepoDB
floctafenine	Compound	DrugBank:DB08976	Acute onset pain	Disease	UMLS:C0184567	RepoDB::therapeutic::Compound:Disease	RepoDB
floxuridine	Compound	DrugBank:DB00322	Malignant neoplasm of liver	Disease	UMLS:C0345904	RepoDB::therapeutic::Compound:Disease	RepoDB
floxuridine	Compound	DrugBank:DB00322	Primary malignant neoplasm of gastrointestinal tract	Disease	UMLS:C1306632	RepoDB::therapeutic::Compound:Disease	RepoDB
fluconazole	Compound	DrugBank:DB00196	Septicemia candida	Disease	UMLS:C0349009	RepoDB::therapeutic::Compound:Disease	RepoDB
fluconazole	Compound	DrugBank:DB00196	Candidiasis, Vulvovaginal	Disease	UMLS:C0700345	RepoDB::therapeutic::Compound:Disease	RepoDB
fluconazole	Compound	DrugBank:DB00196	Oral candidiasis	Disease	UMLS:C0006849	RepoDB::therapeutic::Compound:Disease	RepoDB
fluconazole	Compound	DrugBank:DB00196	Mucocutaneous candidiasis	Disease	UMLS:C0006848	RepoDB::therapeutic::Compound:Disease	RepoDB
fluconazole	Compound	DrugBank:DB00196	Candidiasis of the esophagus	Disease	UMLS:C0239295	RepoDB::therapeutic::Compound:Disease	RepoDB
fluconazole	Compound	DrugBank:DB00196	Meningitis, Cryptococcal	Disease	UMLS:C0085436	RepoDB::therapeutic::Compound:Disease	RepoDB
fluconazole	Compound	DrugBank:DB00196	Candidemia	Disease	UMLS:C0877445	RepoDB::therapeutic::Compound:Disease	RepoDB
fluconazole	Compound	DrugBank:DB00196	Systemic candidiasis	Disease	UMLS:C0153252	RepoDB::therapeutic::Compound:Disease	RepoDB
fludarabine phosphate	Compound	DrugBank:DB01073	Chronic Lymphocytic Leukemia	Disease	UMLS:C0023434	RepoDB::therapeutic::Compound:Disease	RepoDB
fludarabine phosphate	Compound	DrugBank:DB01073	Lymphoma, Non-Hodgkin	Disease	UMLS:C0024305	RepoDB::therapeutic::Compound:Disease	RepoDB
fludarabine phosphate	Compound	DrugBank:DB01073	Leukemia, Myelocytic, Acute	Disease	UMLS:C0023467	RepoDB::therapeutic::Compound:Disease	RepoDB
aliskiren	Compound	DrugBank:DB09026	Hypertensive disease	Disease	UMLS:C0020538	RepoDB::therapeutic::Compound:Disease	RepoDB
fludrocortisone acetate	Compound	DrugBank:DB00687	Adrenogenital disorder	Disease	UMLS:C0701163	RepoDB::therapeutic::Compound:Disease	RepoDB
fludrocortisone acetate	Compound	DrugBank:DB00687	Addison Disease	Disease	UMLS:C0001403	RepoDB::therapeutic::Compound:Disease	RepoDB
flufenamic acid	Compound	DrugBank:DB02266	Pain	Disease	UMLS:C0030193	RepoDB::therapeutic::Compound:Disease	RepoDB
alizapride	Compound	DrugBank:DB01425	Nausea and vomiting	Disease	UMLS:C0027498	RepoDB::therapeutic::Compound:Disease	RepoDB
alizapride	Compound	DrugBank:DB01425	Postoperative Nausea and Vomiting	Disease	UMLS:C0520909	RepoDB::therapeutic::Compound:Disease	RepoDB
flunisolide	Compound	DrugBank:DB00180	Allergic rhinitis (disorder)	Disease	UMLS:C2607914	RepoDB::therapeutic::Compound:Disease	RepoDB
flunisolide	Compound	DrugBank:DB00180	Asthma	Disease	UMLS:C0004096	RepoDB::therapeutic::Compound:Disease	RepoDB
flunoxaprofen	Compound	DrugBank:DB13317	Rheumatoid Arthritis	Disease	UMLS:C0003873	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Lymphoma, T-Cell, Cutaneous	Disease	UMLS:C0079773	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Exanthema	Disease	UMLS:C0015230	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Pruritus Ani	Disease	UMLS:C0033775	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Chronic discoid lupus erythematosus	Disease	UMLS:C0024138	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Contact Dermatitis	Disease	UMLS:C0011616	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Lichen Simplex Chronicus	Disease	UMLS:C0149922	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Granuloma Annulare	Disease	UMLS:C0085074	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Chloasma	Disease	UMLS:C0025218	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Dermatitis, Atopic	Disease	UMLS:C0011615	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Chronic small plaque psoriasis	Disease	UMLS:C0406317	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Psoriasis of scalp	Disease	UMLS:C0406326	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Choroiditis	Disease	UMLS:C0008526	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Seborrheic dermatitis	Disease	UMLS:C0036508	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Pruritus of genital organs	Disease	UMLS:C0033777	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB00591	Scurfiness of scalp	Disease	UMLS:C0423775	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Lymphoma, T-Cell, Cutaneous	Disease	UMLS:C0079773	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Exanthema	Disease	UMLS:C0015230	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Pruritus Ani	Disease	UMLS:C0033775	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Chronic discoid lupus erythematosus	Disease	UMLS:C0024138	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Contact Dermatitis	Disease	UMLS:C0011616	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Lichen Simplex Chronicus	Disease	UMLS:C0149922	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Granuloma Annulare	Disease	UMLS:C0085074	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Chloasma	Disease	UMLS:C0025218	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Dermatitis, Atopic	Disease	UMLS:C0011615	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Chronic small plaque psoriasis	Disease	UMLS:C0406317	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Psoriasis of scalp	Disease	UMLS:C0406326	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Choroiditis	Disease	UMLS:C0008526	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Seborrheic dermatitis	Disease	UMLS:C0036508	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Pruritus of genital organs	Disease	UMLS:C0033777	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinolone acetonide	Compound	DrugBank:DB12553	Scurfiness of scalp	Disease	UMLS:C0423775	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinonide	Compound	DrugBank:DB01047	Lichen Simplex Chronicus	Disease	UMLS:C0149922	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinonide	Compound	DrugBank:DB01047	Seborrheic dermatitis	Disease	UMLS:C0036508	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinonide	Compound	DrugBank:DB01047	Psoriasis of scalp	Disease	UMLS:C0406326	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinonide	Compound	DrugBank:DB01047	Contact Dermatitis	Disease	UMLS:C0011616	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinonide	Compound	DrugBank:DB01047	Chronic small plaque psoriasis	Disease	UMLS:C0406317	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinonide	Compound	DrugBank:DB01047	Pruritus of genital organs	Disease	UMLS:C0033777	RepoDB::therapeutic::Compound:Disease	RepoDB
fluocinonide	Compound	DrugBank:DB01047	Inflammatory dermatosis	Disease	UMLS:C3875321	RepoDB::therapeutic::Compound:Disease	RepoDB
