"drug_name","drugbank_id","ind_name","ind_id","NCT","status","phase","DetailedStatus"
"fluocinolone acetonide","DB00591","Choroiditis","C0008526",NA,"Approved",NA,NA
"fluocinolone acetonide","DB00591","Seborrheic dermatitis","C0036508",NA,"Approved",NA,NA
"fluocinolone acetonide","DB00591","Pruritus of genital organs","C0033777",NA,"Approved",NA,NA
"fluocinolone acetonide","DB00591","Scurfiness of scalp","C0423775",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Lymphoma, T-Cell, Cutaneous","C0079773",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Exanthema","C0015230",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Pruritus Ani","C0033775",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Chronic discoid lupus erythematosus","C0024138",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Contact Dermatitis","C0011616",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Lichen Simplex Chronicus","C0149922",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Granuloma Annulare","C0085074",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Chloasma","C0025218",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Dermatitis, Atopic","C0011615",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Chronic small plaque psoriasis","C0406317",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Psoriasis of scalp","C0406326",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Choroiditis","C0008526",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Seborrheic dermatitis","C0036508",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Pruritus of genital organs","C0033777",NA,"Approved",NA,NA
"fluocinolone acetonide","DB12553","Scurfiness of scalp","C0423775",NA,"Approved",NA,NA
"fluocinonide","DB01047","Lichen Simplex Chronicus","C0149922",NA,"Approved",NA,NA
"fluocinonide","DB01047","Seborrheic dermatitis","C0036508",NA,"Approved",NA,NA
"fluocinonide","DB01047","Psoriasis of scalp","C0406326",NA,"Approved",NA,NA
"fluocinonide","DB01047","Contact Dermatitis","C0011616",NA,"Approved",NA,NA
"fluocinonide","DB01047","Chronic small plaque psoriasis","C0406317",NA,"Approved",NA,NA
"fluocinonide","DB01047","Pruritus of genital organs","C0033777",NA,"Approved",NA,NA
"fluocinonide","DB01047","Inflammatory dermatosis","C3875321",NA,"Approved",NA,NA
"fluocinonide","DB01047","Pruritus Ani","C0033775",NA,"Approved",NA,NA
"fluocinonide","DB01047","Dermatitis, Atopic","C0011615",NA,"Approved",NA,NA
"fluocinonide","DB01047","Granuloma Annulare","C0085074",NA,"Approved",NA,NA
"fluocinonide","DB01047","Exanthema","C0015230",NA,"Approved",NA,NA
"fluocinonide","DB01047","Chronic discoid lupus erythematosus","C0024138",NA,"Approved",NA,NA
"fluocinonide","DB01047","Lymphoma, T-Cell, Cutaneous","C0079773",NA,"Approved",NA,NA
"fluocinonide","DB12553","Lichen Simplex Chronicus","C0149922",NA,"Approved",NA,NA
"fluocinonide","DB12553","Seborrheic dermatitis","C0036508",NA,"Approved",NA,NA
"fluocinonide","DB12553","Psoriasis of scalp","C0406326",NA,"Approved",NA,NA
"fluocinonide","DB12553","Contact Dermatitis","C0011616",NA,"Approved",NA,NA
"fluocinonide","DB12553","Chronic small plaque psoriasis","C0406317",NA,"Approved",NA,NA
"fluocinonide","DB12553","Pruritus of genital organs","C0033777",NA,"Approved",NA,NA
"fluocinonide","DB12553","Inflammatory dermatosis","C3875321",NA,"Approved",NA,NA
"fluocinonide","DB12553","Pruritus Ani","C0033775",NA,"Approved",NA,NA
"fluocinonide","DB12553","Dermatitis, Atopic","C0011615",NA,"Approved",NA,NA
"fluocinonide","DB12553","Granuloma Annulare","C0085074",NA,"Approved",NA,NA
"fluocinonide","DB12553","Exanthema","C0015230",NA,"Approved",NA,NA
"fluocinonide","DB12553","Chronic discoid lupus erythematosus","C0024138",NA,"Approved",NA,NA
"fluocinonide","DB12553","Lymphoma, T-Cell, Cutaneous","C0079773",NA,"Approved",NA,NA
"fluorometholone","DB00324","Uveitis","C0042164",NA,"Approved",NA,NA
"fluorometholone","DB00324","Herpes zoster keratitis","C1275687",NA,"Approved",NA,NA
"fluorometholone","DB00324","Cyclitis","C0010543",NA,"Approved",NA,NA
"fluorometholone","DB00324","Iridocyclitis","C0022073",NA,"Approved",NA,NA
"fluorometholone","DB00324","Punctate keratopathy","C0423234",NA,"Approved",NA,NA
"fluorometholone","DB00324","Corneal Ulcer","C0010043",NA,"Approved",NA,NA
"fluorometholone","DB00324","Corneal Abrasions","C0010032",NA,"Approved",NA,NA
"fluorometholone","DB00324","Rosacea","C0035854",NA,"Approved",NA,NA
"fluorometholone","DB00324","Allergic Conjunctivitis","C0009766",NA,"Approved",NA,NA
"fluorometholone","DB00324","Iritis","C0022081",NA,"Approved",NA,NA
"fluoxetine","DB00472","Depressive disorder","C0011581",NA,"Approved",NA,NA
"fluoxetine","DB00472","Bulimia Nervosa","C2267227",NA,"Approved",NA,NA
"fluoxetine","DB00472","Obsessive-Compulsive Disorder","C0028768",NA,"Approved",NA,NA
"fluoxetine","DB00472","Major Depressive Disorder","C1269683",NA,"Approved",NA,NA
"fluoxetine","DB00472","Premenstrual Dysphoric Disorder","C0520676",NA,"Approved",NA,NA
"fluoxetine","DB00472","Panic Disorder","C0030319",NA,"Approved",NA,NA
"fluoxetine","DB00472","Depression, Bipolar","C0005587",NA,"Approved",NA,NA
"fluoxymesterone","DB01185","Noonan Syndrome","C0028326",NA,"Approved",NA,NA
"fluoxymesterone","DB01185","Hormone receptor positive malignant neoplasm of breast","C1562029",NA,"Approved",NA,NA
"fluoxymesterone","DB01185","Testicular hypogonadism","C0151721",NA,"Approved",NA,NA
"fluoxymesterone","DB01185","Cryptorchidism","C0010417",NA,"Approved",NA,NA
"fluoxymesterone","DB01185","Klinefelter Syndrome","C0022735",NA,"Approved",NA,NA
"fluoxymesterone","DB01185","Deficiency of testosterone biosynthesis","C0342527",NA,"Approved",NA,NA
"fluoxymesterone","DB01185","Delayed Puberty","C0034012",NA,"Approved",NA,NA
"fluoxymesterone","DB01185","Generalized Myotonia of Thomsen","C2936781",NA,"Approved",NA,NA
"flupentixol","DB00875","Schizophrenia","C0036341",NA,"Approved",NA,NA
"fluphenazine","DB00623","Psychotic Disorders","C0033975",NA,"Approved",NA,NA
"fluphenazine","DB00623","Schizophrenia","C0036341",NA,"Approved",NA,NA
"fluphenazine decanoate","DB00623","Schizophrenia","C0036341",NA,"Approved",NA,NA
"fluphenazine decanoate","DB00623","Psychotic Disorders","C0033975",NA,"Approved",NA,NA
"fluphenazine enanthate","DB00623","Schizophrenia","C0036341",NA,"Approved",NA,NA
"fluphenazine enanthate","DB00623","Psychotic Disorders","C0033975",NA,"Approved",NA,NA
"fludroxycortide","DB00846","Chronic discoid lupus erythematosus","C0024138",NA,"Approved",NA,NA
"fludroxycortide","DB00846","Pruritus of genital organs","C0033777",NA,"Approved",NA,NA
"fludroxycortide","DB00846","Chronic small plaque psoriasis","C0406317",NA,"Approved",NA,NA
"fludroxycortide","DB00846","Psoriasis of scalp","C0406326",NA,"Approved",NA,NA
"fludroxycortide","DB00846","Exanthema","C0015230",NA,"Approved",NA,NA
"fludroxycortide","DB00846","Contact Dermatitis","C0011616",NA,"Approved",NA,NA
"fludroxycortide","DB00846","Granuloma Annulare","C0085074",NA,"Approved",NA,NA
"fludroxycortide","DB00846","Lichen Simplex Chronicus","C0149922",NA,"Approved",NA,NA
"fludroxycortide","DB00846","Seborrheic dermatitis","C0036508",NA,"Approved",NA,NA
"fludroxycortide","DB00846","Pruritus Ani","C0033775",NA,"Approved",NA,NA
"fludroxycortide","DB00846","Lymphoma, T-Cell, Cutaneous","C0079773",NA,"Approved",NA,NA
"fludroxycortide","DB00846","Dermatitis, Atopic","C0011615",NA,"Approved",NA,NA
"flurazepam","DB00690","Sleeplessness","C0917801",NA,"Approved",NA,NA
"flurbiprofen","DB00712","Degenerative polyarthritis","C0029408",NA,"Approved",NA,NA
"flurbiprofen","DB00712","Rheumatoid Arthritis","C0003873",NA,"Approved",NA,NA
"fluspirilene","DB04842","Schizophrenia","C0036341",NA,"Approved",NA,NA
"flutamide","DB00499","Prostatic Neoplasms","C0033578",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Seborrheic dermatitis","C0036508",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Pruritus of genital organs","C0033777",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Exanthema","C0015230",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Allergic rhinitis (disorder)","C2607914",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Allergic asthma","C0155877",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Granuloma Annulare","C0085074",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Chronic small plaque psoriasis","C0406317",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Lymphoma, T-Cell, Cutaneous","C0079773",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Lichen Simplex Chronicus","C0149922",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Intrinsic asthma","C0155880",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Psoriasis of scalp","C0406326",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Dermatitis, Atopic","C0011615",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Chronic discoid lupus erythematosus","C0024138",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Pruritus Ani","C0033775",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Contact Dermatitis","C0011616",NA,"Approved",NA,NA
"fluticasone propionate","DB00588","Pulmonary Emphysema","C0034067",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Seborrheic dermatitis","C0036508",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Pruritus of genital organs","C0033777",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Exanthema","C0015230",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Allergic rhinitis (disorder)","C2607914",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Allergic asthma","C0155877",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Granuloma Annulare","C0085074",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Chronic small plaque psoriasis","C0406317",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Lymphoma, T-Cell, Cutaneous","C0079773",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Lichen Simplex Chronicus","C0149922",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Intrinsic asthma","C0155880",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Psoriasis of scalp","C0406326",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Dermatitis, Atopic","C0011615",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Chronic discoid lupus erythematosus","C0024138",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Pruritus Ani","C0033775",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Contact Dermatitis","C0011616",NA,"Approved",NA,NA
"fluticasone propionate","DB13867","Pulmonary Emphysema","C0034067",NA,"Approved",NA,NA
"fluvastatin","DB01095","Hyperlipidemia, Familial Combined","C0020474",NA,"Approved",NA,NA
"fluvastatin","DB01095","Familial hypercholesterolemia - heterozygous","C0342882",NA,"Approved",NA,NA
"fluvastatin","DB01095","Hypercholesterolemia","C0020443",NA,"Approved",NA,NA
"fluvastatin","DB01095","Arteriosclerosis","C0003850",NA,"Approved",NA,NA
"fluvoxamine","DB00176","Obsessive-Compulsive Disorder","C0028768",NA,"Approved",NA,NA
"fluvoxamine","DB00176","Phobia, Social","C0031572",NA,"Approved",NA,NA
"folic acid","DB00158","Megaloblastic anemia due to folate deficiency","C0151482",NA,"Approved",NA,NA
"folic acid","DB00158","Mineral deficiency","C0687148",NA,"Approved",NA,NA
"folic acid","DB00158","Breastfeeding (mother)","C1623040",NA,"Approved",NA,NA
"folic acid","DB00158","Iron deficiency anemia","C0162316",NA,"Approved",NA,NA
"folic acid","DB00158","Folic Acid Deficiency","C0016412",NA,"Approved",NA,NA
"folic acid","DB00158","Vitamin Deficiency","C1510471",NA,"Approved",NA,NA
"leucovorin","DB00650","Anemia, Megaloblastic","C0002888",NA,"Approved",NA,NA
"leucovorin","DB00650","Folic Acid Deficiency","C0016412",NA,"Approved",NA,NA
"fomepizole","DB01213","Accidental poisoning by methyl alcohol","C0261439",NA,"Approved",NA,NA
"fondaparinux","DB00569","Pulmonary Thromboembolisms","C0524702",NA,"Approved",NA,NA
"fondaparinux","DB00569","Deep Vein Thrombosis","C0149871",NA,"Approved",NA,NA
"formestane","DB08905","Malignant epithelial neoplasm of female breast","C3163805",NA,"Approved",NA,NA
"formoterol","DB00983","Intrinsic asthma","C0155880",NA,"Approved",NA,NA
"formoterol","DB00983","Pulmonary Emphysema","C0034067",NA,"Approved",NA,NA
"formoterol","DB00983","Allergic asthma","C0155877",NA,"Approved",NA,NA
"formoterol","DB00983","Severe chronic obstructive pulmonary disease","C0730607",NA,"Approved",NA,NA
"allopurinol","DB00437","Calcium renal calculus","C1959799",NA,"Approved",NA,NA
"allopurinol","DB00437","Gout","C0018099",NA,"Approved",NA,NA
"allopurinol","DB00437","Arthritis, Gouty","C0003868",NA,"Approved",NA,NA
"allopurinol","DB00437","Hyperuricemia","C0740394",NA,"Approved",NA,NA
"allopurinol","DB00437","Uric acid renal calculus","C0558595",NA,"Approved",NA,NA
"fosamprenavir","DB01319","HIV Infections","C0019693",NA,"Approved",NA,NA
"fosamprenavir","DB00701","HIV Infections","C0019693",NA,"Approved",NA,NA
"foscarnet","DB00529","Human Herpesvirus 6 encephalitis","C1955629",NA,"Approved",NA,NA
"fosfomycin","DB00828","Urinary tract infection caused by Escherichia coli","C0577708",NA,"Approved",NA,NA
"fosfomycin","DB00828","Urinary tract infection","C0042029",NA,"Approved",NA,NA
"fosinopril","DB00492","Chronic heart failure","C0264716",NA,"Approved",NA,NA
"fosinopril","DB00492","Hypertensive disease","C0020538",NA,"Approved",NA,NA
"fosinopril","DB14207","Chronic heart failure","C0264716",NA,"Approved",NA,NA
"fosinopril","DB14207","Hypertensive disease","C0020538",NA,"Approved",NA,NA
"fosphenytoin","DB01320","Status Epilepticus","C0038220",NA,"Approved",NA,NA
"fosphenytoin","DB01320","Epilepsy characterized by intractable complex partial seizures","C2711653",NA,"Approved",NA,NA
"fosphenytoin","DB01320","Epilepsy","C0014544",NA,"Approved",NA,NA
"frovatriptan","DB00998","Migraine Disorders","C0149931",NA,"Approved",NA,NA
"furosemide","DB00695","Decompensated cardiac failure","C0581377",NA,"Approved",NA,NA
"furosemide","DB00695","Edema","C0013604",NA,"Approved",NA,NA
"furosemide","DB00695","Acute pulmonary edema","C0155919",NA,"Approved",NA,NA
"furosemide","DB00695","Hypertensive disease","C0020538",NA,"Approved",NA,NA
"fusidic acid","DB02703","Pneumonia due to Escherichia coli","C0276089",NA,"Approved",NA,NA
"fusidic acid","DB02703","Furunculosis","C0016867",NA,"Approved",NA,NA
"fusidic acid","DB02703","Bacterial keratitis","C0854211",NA,"Approved",NA,NA
"fusidic acid","DB02703","Gingivostomatitis","C0149704",NA,"Approved",NA,NA
"fusidic acid","DB02703","Endemic Flea-Borne Typhus","C0041472",NA,"Approved",NA,NA
"fusidic acid","DB02703","Pharyngitis","C0031350",NA,"Approved",NA,NA
"fusidic acid","DB02703","Rosacea","C0035854",NA,"Approved",NA,NA
"fusidic acid","DB02703","Keratoconjunctivitis","C0022573",NA,"Approved",NA,NA
"fusidic acid","DB02703","Acute gonococcal endometritis","C0153196",NA,"Approved",NA,NA
"fusidic acid","DB02703","Herpes zoster keratitis","C1275687",NA,"Approved",NA,NA
"fusidic acid","DB02703","Escherichia coli septicemia","C0276088",NA,"Approved",NA,NA
"fusidic acid","DB02703","Anthrax disease","C0003175",NA,"Approved",NA,NA
"fusidic acid","DB02703","Peritonitis","C0031154",NA,"Approved",NA,NA
"fusidic acid","DB02703","Osteomyelitis due to Staphylococcus aureus","C1997728",NA,"Approved",NA,NA
"fusidic acid","DB02703","Tularemia","C0041351",NA,"Approved",NA,NA
"fusidic acid","DB02703","Infection of bone","C2242472",NA,"Approved",NA,NA
"fusidic acid","DB02703","Bacterial conjunctivitis","C0009768",NA,"Approved",NA,NA
"fusidic acid","DB02703","Brucellosis","C0006309",NA,"Approved",NA,NA
"fusidic acid","DB02703","Staphylococcal Pneumonia","C0032308",NA,"Approved",NA,NA
"fusidic acid","DB02703","Acute gonococcal urethritis","C0275652",NA,"Approved",NA,NA
"fusidic acid","DB02703","non-gonococcal urethritis (NGU)","C1112709",NA,"Approved",NA,NA
"fusidic acid","DB02703","Abdominal Infection","C1112209",NA,"Approved",NA,NA
"fusidic acid","DB02703","Sinusitis","C0037199",NA,"Approved",NA,NA
"fusidic acid","DB02703","Gonorrhea","C0018081",NA,"Approved",NA,NA
"fusidic acid","DB02703","Actinomycosis","C0001261",NA,"Approved",NA,NA
"fusidic acid","DB02703","Sepsis due to Pseudomonas","C2887096",NA,"Approved",NA,NA
"fusidic acid","DB02703","Pneumonia due to Pseudomonas","C0155860",NA,"Approved",NA,NA
"fusidic acid","DB02703","Granuloma Inguinale","C0018190",NA,"Approved",NA,NA
"fusidic acid","DB02703","Rickettsia Infections","C0035585",NA,"Approved",NA,NA
"fusidic acid","DB02703","Yaws","C0043388",NA,"Approved",NA,NA
"fusidic acid","DB02703","Boutonneuse Fever","C0006060",NA,"Approved",NA,NA
"fusidic acid","DB02703","Corneal Perforation","C0339293",NA,"Approved",NA,NA
"fusidic acid","DB02703","Serratia sepsis","C0152973",NA,"Approved",NA,NA
"fusidic acid","DB02703","Q Fever","C0034362",NA,"Approved",NA,NA
"fusidic acid","DB02703","Bacterial sepsis","C0684256",NA,"Approved",NA,NA
"fusidic acid","DB02703","Skin Diseases, Bacterial","C0162627",NA,"Approved",NA,NA
"fusidic acid","DB02703","Q fever endocarditis","C0340354",NA,"Approved",NA,NA
"fusidic acid","DB02703","Pneumococcal Infections","C0032269",NA,"Approved",NA,NA
"fusidic acid","DB02703","Meningitis, Bacterial","C0085437",NA,"Approved",NA,NA
"fusidic acid","DB02703","Sepsis of the newborn","C0456103",NA,"Approved",NA,NA
"fusidic acid","DB02703","Mycoplasma pneumonia","C0032302",NA,"Approved",NA,NA
"fusidic acid","DB02703","Inhalational anthrax","C0155866",NA,"Approved",NA,NA
"fusidic acid","DB02703","Dacryocystitis","C0010930",NA,"Approved",NA,NA
"fusidic acid","DB02703","Bacterial urinary infection","C0729524",NA,"Approved",NA,NA
"fusidic acid","DB02703","Rhinoscleroma","C0035468",NA,"Approved",NA,NA
"fusidic acid","DB02703","Bacterial infection due to Klebsiella pneumoniae","C0343402",NA,"Approved",NA,NA
"fusidic acid","DB02703","Urinary tract infection","C0042029",NA,"Approved",NA,NA
"fusidic acid","DB02703","Sepsis caused by Gram negative bacteria","C3163829",NA,"Approved",NA,NA
"fusidic acid","DB02703","Gonorrhea of pharynx","C0149966",NA,"Approved",NA,NA
"fusidic acid","DB02703","Listeriosis","C0023860",NA,"Approved",NA,NA
"fusidic acid","DB02703","Cholangitis","C0008311",NA,"Approved",NA,NA
"fusidic acid","DB02703","Allergic Conjunctivitis","C0009766",NA,"Approved",NA,NA
"fusidic acid","DB02703","Anterior uveitis","C0042165",NA,"Approved",NA,NA
"fusidic acid","DB02703","Relapsing Fever","C0035021",NA,"Approved",NA,NA
"fusidic acid","DB02703","Acne Vulgaris","C0001144",NA,"Approved",NA,NA
"fusidic acid","DB02703","Cutaneous anthrax","C0003177",NA,"Approved",NA,NA
"fusidic acid","DB02703","Infective otitis media","C0729586",NA,"Approved",NA,NA
"fusidic acid","DB02703","Acute bacterial sinusitis","C0275556",NA,"Approved",NA,NA
"fusidic acid","DB02703","Meibomianitis","C0549398",NA,"Approved",NA,NA
"fusidic acid","DB02703","Trachoma","C0040592",NA,"Approved",NA,NA
"fusidic acid","DB02703","Staphylococcal Infections","C0038160",NA,"Approved",NA,NA
"fusidic acid","DB02703","Rocky Mountain Spotted Fever","C0035793",NA,"Approved",NA,NA
